,,,,,,,,,,,,
FPKM_Control,FPKM_Case,p_value,,,,,,,,,,
0,0,1,,,,,,,,,,
5.19989,5.12345,1,,,,,,,,,,
0,0,1,,,,,,,,,,
0.526304,0.232202,1,,,,,,,,,,
23.3764,24.1847,0.9411,,,,,,,,,,
0.800389,2.62119,1,,,,,,,,,,
12.2665,13.7643,0.78375,,,,,,,,,,
0.272433,0,1,,,,,,,,,,
11.5827,11.5752,0.99875,,,,,,,,,,
39.5692,27.3198,0.5145,,,,,,,,,,
3.92471,2.8276,1,,,,,,,,,,
15.3421,19.5206,0.6622,,,,,,,,,,
0,0,1,,,,,,,,,,
8.39731,4.66852,0.0841,,,,,,,,,,
0,0,1,,,,,,,,,,
75.089,79.1992,0.8758,,,,,,,,,,
7.07262,5.42088,0.65195,,,,,,,,,,
1.75221,0.445922,1,,,,,,,,,,
70.5692,45.1562,0.30535,,,,,,,,,,
0.233974,0,1,,,,,,,,,,
3.97453,4.41372,1,,,,,,,,,,
0.0532556,0,1,,,,,,,,,,
21.8166,29.2254,0.66945,,,,,,,,,,
59.102,78.6357,0.55965,,,,,,,,,,
0.262984,0.417357,1,,,,,,,,,,
35.0831,13.4316,0.0166,,,,,,,,,,
0.182827,0.0849094,1,,,,,,,,,,
4.94975,8.62037,0.2337,,,,,,,,,,
1.86617,0.390971,1,,,,,,,,,,
0,0,1,,,,,,,,,,
14.5533,20.2628,0.39345,,,,,,,,,,
571.179,677.558,0.78035,,,,,,,,,,
0,0,1,,,,,,,,,,
1.59539,0.740233,1,,,,,,,,,,
33.71,20.3229,0.1899,,,,,,,,,,
43.7805,26.1138,0.425,,,,,,,,,,
14.1128,6.78428,0.37365,,,,,,,,,,
41.3584,72.5018,0.371,,,,,,,,,,
88.7803,80.7803,0.84395,,,,,,,,,,
5.70518,5.43968,1,,,,,,,,,,
0.0375818,0,1,,,,,,,,,,
71.7892,82.88,0.8147,,,,,,,,,,
0,0,1,,,,,,,,,,
30.1922,14.0109,0.03925,,,,,,,,,,
12.3369,0.361659,0.0015,,,,,,,,,,
49.8313,34.0875,0.4412,,,,,,,,,,
0.0277697,0.0213761,1,,,,,,,,,,
135.329,93.3433,0.4046,,,,,,,,,,
0.194456,0.0113965,1,,,,,,,,,,
6.86606,14.5286,0.1584,,,,,,,,,,
6.92326,4.3615,1,,,,,,,,,,
0.404363,0.0887047,1,,,,,,,,,,
10.0195,3.6428,0.1113,,,,,,,,,,
0.273449,0.963785,1,,,,,,,,,,
31.7681,26.2484,0.6242,,,,,,,,,,
2.54742,0.518267,1,,,,,,,,,,
5.3741,12.019,0.063,,,,,,,,,,
20.2398,7.66941,0.27035,,,,,,,,,,
20.1309,4.23684,0.03715,,,,,,,,,,
28.3965,15.3963,0.0581,,,,,,,,,,
0.1952,0.0286711,1,,,,,,,,,,
0,0,1,,,,,,,,,,
14.5277,12.185,0.6668,,,,,,,,,,
0,0,1,,,,,,,,,,
33.5609,22.2628,0.37555,,,,,,,,,,
0,0,1,,,,,,,,,,
9.9187,12.1639,0.5982,,,,,,,,,,
121.98,37.1976,0.09785,,,,,,,,,,
375.316,198.517,0.361,,,,,,,,,,
14.6655,27.9501,0.3363,,,,,,,,,,
1.24302,1.26997,1,,,,,,,,,,
0,0,1,,,,,,,,,,
72.8501,15.1831,0.0002,,,,,,,,,,
155.887,218.672,0.52595,,,,,,,,,,
0,0,1,,,,,,,,,,
0,0,1,,,,,,,,,,
1.61233,0.700801,1,,,,,,,,,,
6.5801,3.39988,1,,,,,,,,,,
0.972151,1.77677,1,,,,,,,,,,
68.7196,94.2767,0.57745,,,,,,,,,,
19.5764,13.3454,0.23415,,,,,,,,,,
38.9608,43.3187,0.7961,,,,,,,,,,
1.08527,0.54783,1,,,,,,,,,,
0.878091,0.497313,1,,,,,,,,,,
0,0.0343665,1,,,,,,,,,,
15.2304,6.65694,0.3749,,,,,,,,,,
15.5677,14.9311,0.9399,,,,,,,,,,
74.5419,220.558,0.06875,,,,,,,,,,
9.89285,11.2607,0.84295,,,,,,,,,,
116.93,61.6217,0.3233,,,,,,,,,,
12.6622,2.03302,0.0001,,,,,,,,,,
53.8173,90.0305,0.29055,,,,,,,,,,
203.281,125.043,0.5193,,,,,,,,,,
210.616,510.565,0.14495,,,,,,,,,,
28.2428,14.6619,0.03965,,,,,,,,,,
0.0287964,0.00797207,1,,,,,,,,,,
40.353,38.959,0.9087,,,,,,,,,,
7.20198,2.30459,0.05875,,,,,,,,,,
15.0252,21.7559,0.4156,,,,,,,,,,
59.9425,49.4147,0.71015,,,,,,,,,,
151.814,276.991,0.28375,,,,,,,,,,
300.738,136.692,0.24495,,,,,,,,,,
11.212,9.83471,0.7153,,,,,,,,,,
5.38343,10.2476,0.17705,,,,,,,,,,
0.949078,0.497268,1,,,,,,,,,,
0,0,1,,,,,,,,,,
1.46542,2.14342,1,,,,,,,,,,
0,0.306219,1,,,,,,,,,,
4.4154,9.27337,0.0887,,,,,,,,,,
176.616,145.845,0.7333,,,,,,,,,,
6.99534,7.42621,1,,,,,,,,,,
9.23319,29.0876,0.0627,,,,,,,,,,
0,0,1,,,,,,,,,,
11.5505,8.84636,0.5385,,,,,,,,,,
25.2235,11.9357,0.26305,,,,,,,,,,
6.62772,5.4325,1,,,,,,,,,,
3.90405,2.26063,1,,,,,,,,,,
14.5245,14.1124,0.95615,,,,,,,,,,
68.598,37.9715,0.1887,,,,,,,,,,
134.056,72.366,0.2597,,,,,,,,,,
141.319,92.1226,0.44615,,,,,,,,,,
15.2607,11.3985,0.60275,,,,,,,,,,
43.4464,22.1758,0.225,,,,,,,,,,
36.1473,43.8077,0.6142,,,,,,,,,,
28.0966,12.026,0.027,,,,,,,,,,
1940.6,2928.43,0.8103,,,,,,,,,,
1.78946,0.759586,1,,,,,,,,,,
6.09364,5.56737,1,,,,,,,,,,
0.618846,0.96614,1,,,,,,,,,,
48.0638,44.5542,0.8822,,,,,,,,,,
22.3898,20.1255,0.8698,,,,,,,,,,
25.9637,12.4054,0.13,,,,,,,,,,
0.542877,0.158737,1,,,,,,,,,,
111.858,88.2888,0.6076,,,,,,,,,,
0,0,1,,,,,,,,,,
11.8553,8.75636,0.58815,,,,,,,,,,
126.659,99.2985,0.6965,,,,,,,,,,
42.7813,58.0757,0.53135,,,,,,,,,,
66.3326,117.74,0.23335,,,,,,,,,,
3.16651,6.86111,1,,,,,,,,,,
11.4861,17.1143,0.4448,,,,,,,,,,
201.483,205.03,0.97155,,,,,,,,,,
8.6819,6.81077,0.50585,,,,,,,,,,
0,0,1,,,,,,,,,,
10.9665,11.1437,0.9685,,,,,,,,,,
48.6075,48.7075,0.99665,,,,,,,,,,
39.3526,43.6421,0.8291,,,,,,,,,,
2.56222,1.15424,1,,,,,,,,,,
139.57,249.16,0.30535,,,,,,,,,,
0,0,1,,,,,,,,,,
3.41149,2.3835,1,,,,,,,,,,
3.15514,2.83774,1,,,,,,,,,,
21.0111,39.5765,0.26125,,,,,,,,,,
9.5294,7.74699,0.62275,,,,,,,,,,
44.4111,59.5619,0.6286,,,,,,,,,,
0.404536,0.0570984,1,,,,,,,,,,
83.3799,67.4563,0.7122,,,,,,,,,,
7.62503,4.56489,0.228,,,,,,,,,,
30.6867,20.4254,0.52695,,,,,,,,,,
24.9825,17.597,0.39125,,,,,,,,,,
9.49543,20.6763,0.16335,,,,,,,,,,
253.041,137.706,0.34,,,,,,,,,,
0,0.281443,1,,,,,,,,,,
0.0465158,0,1,,,,,,,,,,
6.0941,2.24989,1,,,,,,,,,,
715.972,3792.23,0.13885,,,,,,,,,,
36.1206,43.5731,0.6854,,,,,,,,,,
2.48853,3.25966,1,,,,,,,,,,
8.71132,5.94395,0.3093,,,,,,,,,,
14.1603,16.0221,0.71535,,,,,,,,,,
0,1.69442,1,,,,,,,,,,
4.27617,2.97376,1,,,,,,,,,,
38.696,8.09547,0.00585,,,,,,,,,,
5.1047,7.0749,0.67095,,,,,,,,,,
6.59626,3.59609,1,,,,,,,,,,
0.695865,4.60884,1,,,,,,,,,,
582.757,778.337,0.692,,,,,,,,,,
12.249,14.3069,0.757,,,,,,,,,,
0,0,1,,,,,,,,,,
14.5103,16.463,0.65605,,,,,,,,,,
26.4345,20.0223,0.5035,,2067,,,,,,,,
115.774,146.359,0.62235,,,,,,,,,,
0.610265,0.264843,1,,,,,,,,,,
1.54125,2.27086,1,,,,,,,,,,
6.78029,5.24841,0.7191,,,,,,,,,,
257.036,66.2459,0.0455,,,,,,,,,,
28.1362,19.9493,0.43425,,,,,,,,,,
0,0,1,,,,,,,,,,
73.8621,64.774,0.74155,,,,,,,,,,
215.993,211.549,0.9728,,,,,,,,,,
14.807,8.55863,0.1741,,,,,,,,,,
67.5501,63.0286,0.87175,,,,,,,,,,
32.7327,26.9365,0.65905,,,,,,,,,,
14.2148,12.125,0.7121,,,,,,,,,,
3.14856,2.36872,1,,,,,,,,,,
57.1153,23.867,0.0934,,,,,,,,,,
20.488,11.7299,0.16715,,,,,,,,,,
0,0,1,,,,,,,,,,
0.303779,0.409829,1,,,,,,,,,,
3076.68,1613.36,0.3056,,,,,,,,,,
181.617,178.358,0.96155,,,,,,,,,,
163.76,138.364,0.7602,,,,,,,,,,
4.95703,18.3441,0.0025,,,,,,,,,,
0.617865,1.41615,1,,,,,,,,,,
138.985,217.278,0.48635,,,,,,,,,,
3.38357,3.92461,1,,,,,,,,,,
14.1061,20.5688,0.5221,,,,,,,,,,
65.1742,56.5117,0.7792,,,,,,,,,,
46.776,38.0162,0.80435,,,,,,,,,,
10.5666,7.82959,0.3012,,,,,,,,,,
20.9828,8.99078,0.30335,,,,,,,,,,
0.0122493,0,1,,,,,,,,,,
0.519588,0.217504,1,,,,,,,,,,
50.4642,34.9365,0.35315,,,,,,,,,,
73.3533,73.3811,0.9994,,,,,,,,,,
7.13745,6.48548,0.8122,,,,,,,,,,
27.0155,15.2454,0.16715,,,,,,,,,,
4.5664,5.16765,1,,,,,,,,,,
77.0928,54.9225,0.444,,,,,,,,,,
16.6095,35.0183,0.1762,,,,,,,,,,
38.4269,53.0491,0.5172,,,,,,,,,,
19.7588,19.3427,0.9794,,,,,,,,,,
11.9855,18.5159,0.3758,,,,,,,,,,
10.3156,9.9784,0.9552,,,,,,,,,,
39.9529,19.7075,0.10145,,,,,,,,,,
6.37183,15.7627,0.01185,,,,,,,,,,
20.4799,18.1479,0.7696,,,,,,,,,,
288.847,148.562,0.2565,,,,,,,,,,
0,0,1,,,,,,,,,,
92.8806,38.4783,0.1397,,,,,,,,,,
103.828,132.025,0.62795,,,,,,,,,,
0,0,1,,,,,,,,,,
6.96681,10.0299,0.5081,,,,,,,,,,
1.06857,0.194645,1,,,,,,,,,,
0,0,1,,,,,,,,,,
55.4468,50.4742,0.87065,,,,,,,,,,
0,0,1,,,,,,,,,,
0.0348168,0.0300368,1,,,,,,,,,,
0,0,1,,,,,,,,,,
0,0,1,,,,,,,,,,
0,0,1,,,,,,,,,,
39.5742,28.9913,0.63315,,,,,,,,,,
35.8327,55.9689,0.36915,,,,,,,,,,
0.131163,3.97345,1,,,,,,,,,,
87.4699,31.4829,0.1588,,,,,,,,,,
31.5991,26.982,0.70135,,,,,,,,,,
15.9727,9.22074,0.17685,,,,,,,,,,
0,0,1,,,,,,,,,,
300.008,176.098,0.36985,,,,,,,,,,
0.274173,0.0219369,1,,,,,,,,,,
6.75513,9.00961,0.57145,,,,,,,,,,
10.8634,37.2555,0.0593,,,,,,,,,,
0.0382294,0,1,,,,,,,,,,
11.6531,15.2829,0.59725,,,,,,,,,,
1.89105,1.78218,1,,,,,,,,,,
2.43513,4.16511,1,,,,,,,,,,
0.187044,0.0402389,1,,,,,,,,,,
4.29614,3.47434,1,,,,,,,,,,
0.128247,0.0641543,1,,,,,,,,,,
1.66012,1.94712,1,,,,,,,,,,
0,0,1,,,,,,,,,,
0,0,1,,,,,,,,,,
1432.83,5462.58,0.0776,,,,,,,,,,
2.31431,3.69038,1,,,,,,,,,,
22.3392,26.0102,0.86795,,,,,,,,,,
7.61099,7.22919,0.9507,,,,,,,,,,
0.356927,0.10475,1,,,,,,,,,,
3.76256,1.48943,1,,,,,,,,,,
16.7532,20.9216,0.41005,,,,,,,,,,
2.16736,3.37595,1,,,,,,,,,,
41.9797,28.2501,0.54065,,,,,,,,,,
14.644,8.37981,0.293,,,,,,,,,,
20.5782,14.5896,0.2426,,,,,,,,,,
184.023,279.909,0.5061,,,,,,,,,,
0.0938675,0,1,,,,,,,,,,
0.700203,0.0498323,1,,,,,,,,,,
20.7209,25.5877,0.6879,,,,,,,,,,
0,0,1,,,,,,,,,,
15.4421,4.23734,0.00035,,,,,,,,,,
11.3533,8.55612,0.4984,,,,,,,,,,
0.111122,0.412001,1,,,,,,,,,,
0.0328025,0,1,,,,,,,,,,
16.5393,14.6756,0.65265,,,,,,,,,,
86.8196,118.014,0.51275,,,,,,,,,,
0,0,1,,,,,,,,,,
7.43437,4.03423,0.26155,,,,,,,,,,
13.1685,8.4681,0.35885,,,,,,,,,,
1473.24,1481.41,0.9913,,,,,,,,,,
8.12242,3.15815,0.13655,,,,,,,,,,
37.8317,22.2873,0.3372,,,,,,,,,,
8.64094,4.37136,0.0861,,,,,,,,,,
104.034,40.8898,0.0273,,,,,,,,,,
17.762,23.9226,0.52855,,,,,,,,,,
18.7384,37.955,0.20505,,,,,,,,,,
13.3825,21.2432,0.32245,,,,,,,,,,
25.4415,9.22311,0.03855,,,,,,,,,,
41.0136,38.7305,0.91195,,,,,,,,,,
4.34176,5.76014,1,,,,,,,,,,
6.41437,4.00267,1,,,,,,,,,,
82.7818,45.4749,0.18755,,,,,,,,,,
12.3986,12.8844,0.9311,,,,,,,,,,
76.2871,110.44,0.58445,,,,,,,,,,
1.91015,1.33475,1,,,,,,,,,,
94.6296,60.8839,0.37265,,,,,,,,,,
202.326,193.883,0.95855,,,,,,,,,,
4.05724,11.8344,0.10915,,,,,,,,,,
22.7833,24.8694,0.82015,,,,,,,,,,
0.170755,0,1,,,,,,,,,,
0.395467,0.102151,1,,,,,,,,,,
22.2396,24.0401,0.8478,,,,,,,,,,
7.22267,8.8242,0.7363,,,,,,,,,,
7.08088,11.4326,0.39125,,,,,,,,,,
18.4953,22.2703,0.60285,,,,,,,,,,
1.15315,0.0321495,1,,,,,,,,,,
6.67938,9.94459,0.1878,,,,,,,,,,
312.335,202.774,0.40595,,,,,,,,,,
33.5443,50.6342,0.48155,,,,,,,,,,
4.94601,1.75223,1,,,,,,,,,,
40.1206,36.7753,0.8652,,,,,,,,,,
15.3103,9.44573,0.27775,,,,,,,,,,
623.481,472.692,0.7624,,,,,,,,,,
10.24,12.9299,0.6437,,,,,,,,,,
36.2513,49.262,0.48155,,,,,,,,,,
447.972,341.121,0.6778,,,,,,,,,,
367.106,349.363,0.9277,,,,,,,,,,
0.928651,0.430179,1,,,,,,,,,,
4.17456,3.21965,1,,,,,,,,,,
43.722,39.7996,0.8227,,,,,,,,,,
72.9857,103.196,0.46235,,,,,,,,,,
2.7145,1.12784,1,,,,,,,,,,
213.493,119.175,0.30735,,,,,,,,,,
0,0,1,,,,,,,,,,
83.1209,163.758,0.2254,,,,,,,,,,
13.8271,3.87212,0.0332,,,,,,,,,,
8.72683,4.75834,0.15545,,,,,,,,,,
10.3377,10.7525,0.95165,,,,,,,,,,
146.585,113.97,0.59465,,,,,,,,,,
17.3086,17.5831,0.9526,,,,,,,,,,
73.3089,106.394,0.5638,,,,,,,,,,
28.0455,23.4789,0.61715,,,,,,,,,,
121.551,65.5181,0.29965,,,,,,,,,,
31.036,38.0507,0.69485,,,,,,,,,,
0.457007,0.446485,1,,,,,,,,,,
28.7656,34.0758,0.65105,,,,,,,,,,
15.4202,10.6056,0.40615,,,,,,,,,,
64.3336,99.275,0.56855,,,,,,,,,,
0,0,1,,,,,,,,,,
11.5511,12.9743,0.82715,,,,,,,,,,
16.0445,8.52481,0.35315,,,,,,,,,,
0.367738,4.94266,1,,,,,,,,,,
15.7673,14.8843,0.88955,,,,,,,,,,
16.588,9.72257,0.1837,,,,,,,,,,
0,0,1,,,,,,,,,,
2.81996,2.59386,1,,,,,,,,,,
329.817,197.837,0.41415,,,,,,,,,,
16.7896,13.0226,0.4667,,,,,,,,,,
1.73828,0.945295,1,,,,,,,,,,
0.68322,0.82974,1,,,,,,,,,,
32.647,60.0566,0.1212,,,,,,,,,,
47.4296,48.9335,0.9433,,,,,,,,,,
15.4994,10.9712,0.37235,,,,,,,,,,
15.6421,11.9453,0.5231,,,,,,,,,,
111.469,114.577,0.9451,,,,,,,,,,
2.8633,2.0041,1,,,,,,,,,,
6.61904,13.6076,0.17155,,,,,,,,,,
14.3658,17.2231,0.6557,,,,,,,,,,
20.8487,26.3413,0.6857,,,,,,,,,,
16.4721,25.0785,0.38905,,,,,,,,,,
0.404757,0.116603,1,,,,,,,,,,
10.6962,10.0307,0.8466,,,,,,,,,,
15.1151,15.6206,0.954,,,,,,,,,,
21.2626,17.9845,0.6867,,,,,,,,,,
47.4635,33.3072,0.4814,,,,,,,,,,
54.5978,61.3351,0.8317,,,,,,,,,,
3.80872,7.94017,0.0299,,,,,,,,,,
22.2642,13.7693,0.318,,,,,,,,,,
183.112,187.669,0.96,,,,,,,,,,
0.040788,0.182895,1,,,,,,,,,,
259.018,184.123,0.7279,,,,,,,,,,
14.8032,12.3319,0.79155,,,,,,,,,,
34.5964,44.3765,0.49555,,,,,,,,,,
17.2641,14.1811,0.6096,,,,,,,,,,
257.336,153.184,0.4875,,,,,,,,,,
0,0,1,,,,,,,,,,
20.1479,34.6988,0.20685,,,,,,,,,,
13.1363,12.8598,0.96615,,,,,,,,,,
28.7026,17.561,0.2776,,,,,,,,,,
0.371391,0.338959,1,,,,,,,,,,
33.8135,37.2129,0.86695,,,,,,,,,,
54.2088,53.8788,0.98935,,,,,,,,,,
59.4533,26.3414,0.15845,,,,,,,,,,
8.92563,3.56529,0.1539,,,,,,,,,,
34.1283,55.0705,0.277,,,,,,,,,,
37.603,19.0536,0.05555,5981,,,,,,,,,
15.1239,18.9159,0.5875,,,,,,,,,,
60.8252,55.8165,0.8354,,,,,,,,,,
17.5763,19.2047,0.82255,,,,,,,,,,
0,0,1,,,,,,,,,,
0.0186763,0.0135137,1,,,,,,,,,,
9.86022,6.55716,0.2951,,,,,,,,,,
0.0244833,0.057921,1,,,,,,,,,,
0.0222712,1.0594,1,,,,,,,,,,
0.0157625,0.0625006,1,,,,,,,,,,
2.08657,3.2501,1,,,,,,,,,,
2.01766,0.346173,1,,,,,,,,,,
2.08798,1.07386,1,,,,,,,,,,
29.4948,22.5528,0.52355,,,,,,,,,,
8.04221,12.404,0.45865,,,,,,,,,,
28.2711,22.4235,0.5139,,,,,,,,,,
8.01638,4.0102,0.28325,,,,,,,,,,
11.2243,6.1839,0.12285,,,,,,,,,,
0,0,1,,,,,,,,,,
19.8133,21.6212,0.8602,,,,,,,,,,
10.9871,51.185,0.0272,,,,,,,,,,
20.341,13.0959,0.27635,,,,,,,,,,
137.4,222.935,0.34275,,,,,,,,,,
0,0,1,,,,,,,,,,
87.0131,78.979,0.86425,,,,,,,,,,
11.9766,21.5576,0.0703,,,,,,,,,,
99.3842,75.2877,0.6905,,,,,,,,,,
7.48579,4.6803,0.1253,,,,,,,,,,
3.46519,2.4103,1,,,,,,,,,,
2.9852,0.111904,1,,,,,,,,,,
20.615,32.6842,0.3419,,,,,,,,,,
0,0,1,,,,,,,,,,
14.6493,16.3079,0.8262,,,,,,,,,,
62.5479,31.4736,0.1263,,,,,,,,,,
0,0,1,,,,,,,,,,
0.0282607,0.0156387,1,,,,,,,,,,
0.054257,0.0288033,1,,,,,,,,,,
71.6116,60.3075,0.65665,,,,,,,,,,
0,0,1,,,,,,,,,,
1.69903,1.14209,1,,,,,,,,,,
8.88732,5.66991,0.1641,,,,,,,,,,
33.3725,27.2918,0.528,,,,,,,,,,
6.79906,3.6345,0.2168,,,,,,,,,,
16.4133,13.5822,0.7468,,,,,,,,,,
1.58229,0.0806498,1,,,,,,,,,,
34.5791,39.0141,0.7721,,,,,,,,,,
0,0,1,,,,,,,,,,
24.1938,24.2484,0.9953,,,,,,,,,,
3.29978,1.5533,1,,,,,,,,,,
68.0576,103.002,0.41955,,,,,,,,,,
0.0565326,0.0146191,1,,,,,,,,,,
25.8686,26.5095,0.96175,,,,,,,,,,
4.70718,1.27745,1,,,,,,,,,,
0.0234921,0.00909851,1,,,,,,,,,,
11.2568,3.36739,0.05015,,,,,,,,,,
1.77863,2.48607,1,,,,,,,,,,
15.8013,22.0027,0.4692,,,,,,,,,,
2.31474,0.505455,1,,,,,,,,,,
0,0,1,,,,,,,,,,
1.1947,0.570587,1,,,,,,,,,,
53.6972,43.1452,0.6029,,,,,,,,,,
17.0736,18.9208,0.851,,,,,,,,,,
445.828,51.5373,0.0199,,,,,,,,,,
65.3085,30.9322,0.1998,,,,,,,,,,
0,0.0437899,1,,,,,,,,,,
0,0,1,,,,,,,,,,
0.569427,1.79733,1,,,,,,,,,,
17.9523,28.7889,0.401,,,,,,,,,,
0,0,1,,,,,,,,,,
31.8713,68.8115,0.3268,,,,,,,,,,
24.3533,12.7163,0.20115,,,,,,,,,,
0,0,1,,,,,,,,,,
93.6394,51.2104,0.22795,,,,,,,,,,
13.3716,12.7915,0.90675,,,,,,,,,,
0.216148,0.0302426,1,,,,,,,,,,
0,0,1,,,,,,,,,,
23.0511,15.9893,0.49855,,,,,,,,,,
90.9875,69.2849,0.48385,,,,,,,,,,
28.3296,22.7524,0.6993,,,,,,,,,,
0.65313,1.94176,1,,,,,,,,,,
0,0,1,,,,,,,,,,
46.7918,44.8614,0.91865,,,,,,,,,,
0.101453,0.113269,1,,,,,,,,,,
5.82447,2.53456,1,,,,,,,,,,
